0.5153 -0.9075 -2.2775 -0.6441 0.2581 -1.0599
-0.3357 -0.7998 -1.7262 -0.0186 -0.2936 -2.1112
-4.5744 1.0960 11.3499 -0.1963 3.6534 0.4663
0.6835 1.2293 -1.4278 
