1.0566 1.2832 1.4634 -3.8271 -0.6171 -0.1918
1.7217 1.2002 1.5489 -0.8539 1.2694 1.3414
-0.3290 0.1774 0.5331 3.6080 0.2441 0.4953
1.2412 0.9572 0.8533 -0.0792 0.2649 -0.1583
0.2778 -0.6029 0.5543 1.4627 -1.1778 -1.6222
-0.4213 -0.0492 0.0681 8.4873 1.1758 -0.1110
-0.7405 0.9371 0.4139 -4.4664 -2.9177 -1.3709
-0.0535 0.6455 -0.4281 -2.1149 1.8405 0.2525
0.8246 1.0020 0.6934 -1.4464 -1.5776 0.6712
0.9994 0.5026 -0.6503 7.1396 -3.5680 0.4321
-0.5430 -0.7817 -0.2510 1.8228 -0.6468 1.1854
