-0.8420 0.2372 0.6097 -0.8190 -0.1048 -1.0667
-0.6126 -2.1163 1.4221 1.5128 1.4693 -0.3383
0.1515 0.5202 0.2351 0.8449 0.8575 -1.0204
-1.1852 2.9704 0.5277 2.1935 0.9042 -1.2584
2.6474 -0.0232 0.8137 1.7290 -0.4980 -0.8540
1.5654 -0.1599 0.9788 -0.0917 0.6956 -0.7133
2.4490 1.8272 0.1860 -5.5375 0.0988 0.5436
-1.2977 0.9549 -0.4772 -1.9907 1.0212 0.4439
0.0780 -5.3907 -0.4304 -2.2858 0.2843 -0.9400
-0.0738 -0.8096 0.9007 -1.9270 0.6403 -0.3136
-1.1862 1.0203 -0.8057 -0.6151 0.0171 -0.1171
